,Unnamed: 0,number,author,life,title,position,width,height,image_url
710,777,S. N° ,"['la', 'tour', 'm', 'quentin', 'de']", (1704-1788). ,portrait de marie leszczynska reine de france pastel,S. des pastels,,,
711,778,17) ,"['la', 'tour', 'm', 'quentin', 'de']", (1704-1788). ,portrait de nicole ricard enfant plus tard mme goujon mère du conventionnel pastel,Coll. Arconati-Visconti,,,
712,779,142) ,"['la', 'tour', 'm', 'quentin', 'de']", (1704-1788). ,portrait de la tour pastel préparation,Coll. Camondo,,,
713,780,143) ,"['la', 'tour', 'm', 'quentin', 'de']", (1704-1788). ,portrait de melle dangeville pastel préparation,Coll. Camondo,,,
714,800,520 ,"['le', 'brun', 'mme', 'elisabeth', 'louise', 'vigée', '']", 17^-1842). ,la paix ramenant l'abondance,XVI-S,132.5±0.1 centimetre,102.5±0.1 centimetre,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/%C3%89lisabeth_Vig%C3%A9e_Le_Brun._La_paix_ramenant_l%27abondance.jpg/1200px-%C3%89lisabeth_Vig%C3%A9e_Le_Brun._La_paix_ramenant_l%27abondance.jpg
715,801,522 ,"['le', 'brun', 'mme', 'elisabeth', 'louise', 'vigée']", (1755-1842). ,portraits de mme le brun coiffée d'un turban et de sa fiile,XVI-S,,,
716,802,524 ,"['le', 'brun', 'mme', 'elisabeth', 'louise', 'vigée']", (1755-1842). ,portrait du peintre hubert robert,XVI-S,,,
717,803,525 ,"['le', 'brun', 'mme', 'elisabeth', 'louise', 'vigée']", (1755-1842). ,portrait du peintre joseph vernet,XVI-S,,,
718,804,526 ,"['le', 'brun', 'mme', 'elisabeth', 'louise', 'vigée']", (1755-1842). ,portrait de mme molé reymond de la comédiefrançaise,XVI-S,,,
719,805,S. N° ,"['le', 'brun', 'mme', 'elisabeth', 'louise', 'vigée']", (1755-1842). ,portrait de mme le sould,IVe S. Meubles XVIIIe,,,
720,806,1042 ,"['leclerc', 'jacques', 'sébastien']", (1743- 1785). ,un berger offre des fleurs à deux dames,IVe S. Meubles XVIIIe,,,
721,807,1043 ,"['leclerc', 'jacques', 'sébastien']", (1743- 1785). ,l'oiseau en cage deux jeunes femmes dans un parc,IVe S. Meubles XVIIIe,,,
722,808,529 ,"['lefebvre', 'claude']", (1632-1675). ,portraits d'un maître et de son élève,XIV-N,,,
723,809,530 ,"['lefebvre', 'claude']", (1632-1675). ,portrait d'hom me,XIV-S,,,
724,810,531 a ,"['le', 'fèvre', 'robert']", (1756-1830). ,portrait du peintre carle vernet,E. F. XIXe S. 1er étage I,,,
725,811,534 a ,"['lemaire', 'poussin', 'pierre']", (1597-1659). ,vue d'anciens monuments de rome,IX,,,
726,812,534 b ,"['lemaire', 'poussin', 'pierre']", (1597-1659). ,vue d'anciens monuments de rome,IX,,,
727,813,535 ,"['le', 'moine', 'ou', 'le', 'moyne']", (1688-1737). ,l'olympe esquisse d'un plafond,XVI-N,,,
728,814,536 ,"['le', 'moine', 'ou', 'le', 'moyne']", (1688-1737). ,junon iris et flore,XVI-S,,,
729,816,543 ,"['paris', 'musée', 'national', 'du', 'louvre', '47', 'le', 'nain']", (travaillaient dans la première moitié et le milieu du XVIIme siècle). ,portraits dans un intérieur,XII,,,
730,817,543 a ,"['paris', 'musée', 'national', 'du', 'louvre', '47', 'le', 'nain']", (travaillaient dans la première moitié et le milieu du XVIIme siècle). ,réunion de famie xii louis probablement 1501 1648 540,— Un maréchal dans sa forge XII,,,
731,818,542 ,"['paris', 'musée', 'national', 'du', 'louvre', '47', 'le', 'nain']", (travaillaient dans la première moitié et le milieu du XVIIme siècle). ,la charrette ou le retour de la fenaison,XII,,,
732,819,548 ,"['paris', 'musée', 'national', 'du', 'louvre', '47', 'le', 'nain']", (travaillaient dans la première moitié et le milieu du XVIIme siècle). ,repas de paysans,I-E,,,
733,820,S. N° ,"['paris', 'musée', 'national', 'du', 'louvre', '47', 'le', 'nain']", (travaillaient dans la première moitié et le milieu du XVIIme siècle). ,réunion de famille de paysans dans un intérieur xii probablement par louis 539 — la crèche xii mathieu 1607 1677 546,— Jeunes gens jouant aux cartes. XII,,,
734,821,2642 ,"['paris', 'musée', 'national', 'du', 'louvre', '47', 'le', 'nain']", (travaillaient dans la première moitié et le milieu du XVIIme siècle). ,réunion d'amateurs dit autrefois une chambre de rhétorique,XII,,,
735,823,549 ,"['lépicié', 'nicolas', 'bernard']", (173s-1784).— ,cour d'une ferme,XVI-N,,,
736,824,549 a ,"['lépicié', 'nicolas', 'bernard']", (173s-1784).— ,portrait de carie vernet enfant,XVI-N,,,
737,825,S. N° ,"['lépicié', 'nicolas', 'bernard']", (173s-1784).— ,trois enfants mangeant des crêpes,Coll. Schlichting,,,
738,826,S. N° ,"['lépine', 'stanislas']", (18-56-1802). ,le grand bassin des tuilerics,E. F. XIXe S. 2e étage II,,,
739,827,S. N° ,"['le', 'roux', 'charles']", (1814-180=1) ,prairies et marais de corsept au mois d'août à l'embouchure de la loire figures de corot,E. F. XIXe S. 2e étage 1,,,
740,828,553 ,"['le', 'sueur', 'eustache']", (1616-1655). ,l'ange du seigneur apparaît dans le désert à agar,XIV-N,,,
741,829,554 ,"['le', 'sueur', 'eustache']", (1616-1655). ,le père de tobie donnant des instructions à son fils,XIV-N,,,
742,830,555 ,"['le', 'sueur', 'eustache']", (1616-1655). ,la salutation angélique,XIV-E,227±1 centimetre,297±1 centimetre,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/000PE001773/89ee1670.jpg
743,831,556 ,"['le', 'sueur', 'eustache']", (1616-1655). ,jésus portant sa croix,XIV-N,126±1 centimetre,61±1 centimetre,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/000PE001775/97de3347.jpg
744,832,557 ,"['le', 'sueur', 'eustache']", (1616-1655). ,la descente de croix,XIV-S,,cultural depictions of Jesus,https://upload.wikimedia.org/wikipedia/commons/4/4a/Spas_vsederzhitel_sinay.jpg
745,833,558 ,"['le', 'sueur', 'eustache']", (1616-1655). ,jésus apparaissant à la madeleine,XIV-N,,,
746,834,559 ,"['le', 'sueur', 'eustache']", (1616-1655). ,saint gervais et saint protais amenés devant astasius refusent de sacrifier à jupiter,XIV-N,684±1 centimetre,357±1 centimetre,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Eustache_Le_Sueur_-_St_Gervase_and_St_Protase_Brought_before_Anastasius_-_WGA12609.jpg/1200px-Eustache_Le_Sueur_-_St_Gervase_and_St_Protase_Brought_before_Anastasius_-_WGA12609.jpg
747,835,560 ,"['le', 'sueur', 'eustache']", (1616-1655). ,prédication de saint paul à ephèse,XIV-S,328±1 centimetre,394±1 centimetre,https://upload.wikimedia.org/wikipedia/commons/a/a3/Eustache_Le_Sueur_-_The_Preaching_of_St_Paul_at_Ephesus_-_WGA12613.jpg
748,836,562 ,"['le', 'sueur', 'eustache']", (1616-1655). ,apparition de la vierge à saint martin évêque de tours la vierge est accompagnée de sainte agnès sainte thècle saint pierre et saint paul,XIV-S,,,
749,837,563 ,"['le', 'sueur', 'eustache']", (1616-1655). ,la messe de saint martin évêque de tours,XIV-S,,,
750,838,564 ,"['le', 'sueur', 'eustache']", (1616-1655). ,saint bruno assiste au sermon de raymond diocrès,XIII,130±1 centimetre,193±1 centimetre,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/000PE001770/93-002334-01.jpg
751,839,565 ,"['le', 'sueur', 'eustache']", (1616-1655). ,mort de raymond diocrès,XIII,130±1 Q174728,193±1 Q174728,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/000PE001769/13-586971.jpg
752,840,566 ,"['le', 'sueur', 'eustache']", (1616-1655). ,raymond diocrès parlant après sa mort pour annoncer sa damnation,XIII,,,
753,841,567 ,"['le', 'sueur', 'eustache']", (1616-1655). ,saint bruno en prière,Esc. Mollien,130±1 Q174728,193±1 Q174728,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/000PE001797/93-002563.jpg
754,842,568 ,"['le', 'sueur', 'eustache']", (1616-1655). ,saint bruno enseigne la théologie dans les écoles de reims,Esc. Mollien,130±1 centimetre,193±1 centimetre,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/000PE001802/13-531441.jpg
755,843,569 ,"['le', 'sueur', 'eustache']", (1616-1655). ,saint bruno engage ses disciples et ses amis à quitter le monde,Esc. Mollien,130±1 centimetre,193±1 centimetre,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/000PE001809/13-611947.jpg
756,844,570 ,"['le', 'sueur', 'eustache']", (1616-1655). ,songe de saint bruno,Esc. Mollien,130±1 centimetre,193±1 centimetre,https://upload.wikimedia.org/wikipedia/commons/a/ad/Le_Sueur%2C_Eustache_-_Songe_de_saint_Bruno_-_1645-1648.png
757,845,571 ,"['le', 'sueur', 'eustache']", (1616-1655). ,saint bruno et ses compagnons avant de partir pour grenoble distribuent tous leurs biens aux pauvres,Esc. Mollien,130±1 Q174728,193±1 Q174728,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/000PE001807/02-013182.jpg
758,846,572 ,"['le', 'sueur', 'eustache']", (1616-1655). ,arrivée de saint bruno à grenoble chez saint hugues ,Esc. Mollien,130±1 centimetre,193±1 centimetre,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/000PE001810/13-521443.jpg
759,847,573 ,"['le', 'sueur', 'eustache']", (1616-1655). ,voyage à la chartreuse,Esc. Mollien,130±1 centimetre,193±1 centimetre,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/000PE001805/93-002514-02.jpg
760,848,574 ,"['le', 'sueur', 'eustache']", (1616-1655). ,saint bruno fait construire le monastère,Esc. Mollien,130±1 centimetre,193±1 centimetre,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/000PE001794/13-586972.jpg
761,849,575 ,"['le', 'sueur', 'eustache']", (1616-1655). ,saint bruno prend l'habit monastique,XIV-S,130±1 centimetre,193±1 centimetre,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/000PE001803/13-531442.jpg
762,850,576 ,"['le', 'sueur', 'eustache']", (1616-1655). ,le pape victor 111 confirme l'institution des chartreux,non exposé,,,
763,851,577 ,"['le', 'sueur', 'eustache']", (1616-1655). ,saint bruno donne l'habit à plusieurs personnes,non exposé,130±1 centimetre,193±1 centimetre,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/000PE001793/93-002509-02.jpg
764,852,578 ,"['le', 'sueur', 'eustache']", (1616-1655). ,saint bruno reçoit un message du papc,non exposé,,,
765,878,610 ,"['lethière', 'guillaume', 'guillon', '']", 1700-18-52). ,la mort de virginie,VIII-S,778±1 Q174728,458±1 Q174728,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/000PE001851/78ee1136.jpg
766,879,* ,"['lethière', 'guillaume', 'guillon', '']", 1700-18-52). ,la victoire et le génie des arts tympan,S. des Antonins,,,
767,880,610 a ,"['lévy', 'emile']", (1826-1890). ,portrait de jeune homme,E. F. XIXe S. 1er étage I,56 centimetre,88 centimetre,
768,881,S. N° ,"['loir', 'alexis']", (vers 1712-1785). ,portrait de clément belle pastel,S. des Pastels,,,
769,882,S. N° ,"['lundberg', 'gustave']", (1694-1786). ,portrait de charles natoire pastel,S. des Pastels,,,
770,883,S. N° ,"['lundberg', 'gustave']", (1694-1786). ,portrait de françois boucher pastel,S. des Pastels,,,
771,884,612 ,"['lusurier', 'catherine']", (1752-1781). ,portrait du peintre jean germain drouais à l'âge de 15 ans,XVI-E,,,
772,885,1004 ,"['maître', 'de', 'moulins']"," (Ecole de la Loire, fin du XVe Siècle). ",pierre il duc de bourbon sire de beaujeu gendre du roi louis xi avec saint pierre dans un paysage 1488,X,,,
773,886,1005 ,"['maître', 'de', 'moulins']"," (Ecole de la Loire, fin du XVe Siècle). ",anne de france duchesse de bourbon dame de beaujeu fille du roi louis xi avec saint jean l'évangéliste dans un paysage 1488,X,,,
774,887,1005 a ,"['maître', 'de', 'moulins']"," (Ecole de la Loire, fin du XVe Siècle). ",sainte madeleine et une donatrice,X,,,
775,888,613 a ,"['manet', 'edouard']", (1832-1883). ,olympia,VIII-S,191±1 centimetre,130.5±0.1 centimetre,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Edouard_Manet_-_Olympia_-_Google_Art_Project.jpg/1200px-Edouard_Manet_-_Olympia_-_Google_Art_Project.jpg
776,889,(172) ,"['manet', 'edouard']", (1832-1883). ,lola de valence,Coll. Camondo,192±1 centimetre,123±1 centimetre,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Edouard_Manet_044.jpg/1200px-Edouard_Manet_044.jpg
777,890,(173) ,"['manet', 'edouard']", (1832-1883). ,le fifre,Coll. Camondo,97 Q174728,160 Q174728,https://upload.wikimedia.org/wikipedia/commons/a/a2/Manet%2C_Edouard_-_Young_Flautist%2C_or_The_Fifer%2C_1866_%282%29.jpg
778,891,(174) ,"['manet', 'edouard']", (1832-1883). ,portrait de madame manet au piano,Coll. Camondo,,,
779,892,(175) ,"['manet', 'edouard']", (1832-1883). ,une branche de pivoines blanches,Coll. Camondo,,,
780,893,(176) ,"['manet', 'edouard']", (1832-1883). ,tige et fleurs de pivoines,Coll. Camondo,,,
781,894,(177) ,"['manet', 'edouard']", (1832-1883). ,le port de boulogne clair de lune,Coll. Camondo,101 centimetre,82 centimetre,https://upload.wikimedia.org/wikipedia/commons/d/d7/Ed._Manet._Clair_de_lune_sur_le_port_de_Boulogne.jpg
782,895,(178) ,"['manet', 'edouard']", (1832-1883). ,le citron,Coll. Camondo,22 centimetre,14 centimetre,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/%C3%89douard_manet%2C_il_limone%2C_1880.JPG/1200px-%C3%89douard_manet%2C_il_limone%2C_1880.JPG
783,896,(279) ,"['manet', 'edouard']", (1832-1883). ,lola de valence dessin,Coll. Camondo,,,
784,897,(280) ,"['manet', 'edouard']", (1832-1883). ,buste de femme pastel,Coll. Camondo,,,
785,898,(281) ,"['manet', 'edouard']", (1832-1883). ,portrait d'irma blumer la viennoise pastel,Coll. Camondo,,,
786,899,614 ,"['manglard', 'adrien']", (1695-1760). ,marine effet de clair de lune    ,Marine,,,
787,900,615 ,"['marilhat', 'prosper']", (1811-1847). ,ruines de la mosquée du khalife hakem au caire,E. F. XIXe S. 1er étage II,130.7±0.1 centimetre,84.5±0.1 centimetre,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/000PE001874/98de3218.jpg
788,901,615 a ,"['marilhat', 'prosper']", (1811-1847). ,paysage  moutons s'abreuvant dans une rivière,E. F. XIXe S. 2e étage 1,,,
789,902,S. N° ,"['marilhat', 'prosper']", (1811-1847). ,paysage soleil couchant,Marine 1,,,
790,903,617 ,"['martin', 'pierre', 'denis']", (Vers 1673-1742). ,louis xiv se rendant à l'église des invalides le 14 juillet 1701,Esc. Henri II,,,
791,904,* ,"['matout', 'louis']", (18 1 1 - 1888). ,l'assemblée des dieux plafond,S. d'Auguste,,,
792,905,619 ,"['mauzaisse', 'jean', 'baptiste']", (1784-1844). ,portrait de la mère de l'auteur,E. F. XIXe S. 1er étage 1,,,
793,907,* ,"['mauzaisse', 'jean', 'baptiste']", (1784-1844). ,peintures en grisaille dans les pendentifs de la voûte avec figures d'hommes qui portent quatre médaillons,"Vest. Galerie d'Apollon, coupole",,,
794,908,* ,"['mauzaisse', 'jean', 'baptiste']", (1784-1844). ,plafond le temps — voussures les quatre saisons   dessus de portes  les quatre éléments   entre deux de fenêtres les arts les sciences le commerce la guerre,S. bijoux antiques,,,
795,909,* ,"['mauzaisse', 'jean', 'baptiste']", (1784-1844). ,voussures trophées d'armes ou attributs encadrant les tables de la loi — plafond  la sagesse divine donnant des lois aux rois et aux législateurs,IIIe S. mobilier XVIIIe,,,
796,910,620 ,"['mayer', 'mlle', 'constance']", (1778-1821). ,l'heureuse mère,XVI-S,147±1 centimetre,194.5±0.1 centimetre,https://upload.wikimedia.org/wikipedia/commons/f/f3/Constance_Mayer_-_The_Happy_Mother.jpg
797,911,621 ,"['mayer', 'mlle', 'constance']", (1778-1821). ,la mère infortunée,XVI-S,144.5±0.1 centimetre,193±1 centimetre,https://upload.wikimedia.org/wikipedia/commons/1/1a/Mayer-1810-mere-infortunee.jpg
798,912,622 ,"['mayer', 'mlle', 'constance']", (1778-1821). ,le rêve de bonheur,XVI-S,184±1 centimetre,132±1 centimetre,https://upload.wikimedia.org/wikipedia/commons/5/5b/The_Dream_of_Happiness%27_%281819%29_by_Constance_Mayer.jpg
799,913,2885 ,"['meissonier', 'ernest']", (1815-1891). ,liseur,T. T.,9.5±0.1 centimetre,17.5±0.1 centimetre,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/000PE001931/18-543738.jpg
800,914,2886 ,"['meissonier', 'ernest']", (1815-1891). ,les trois fumeurs,T. T.,,,
801,915,2887 ,"['meissonier', 'ernest']", (1815-1891). ,le joueur de nùte,T. T.,,,
802,916,2888 ,"['meissonier', 'ernest']", (1815-1891). ,les ordonnances,T. T.,30.5 centimetre,44.5 centimetre,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/000PE001917/07-507907.jpg
803,917,2889 ,"['meissonier', 'ernest']", (1815-1891). ,le poète,T. T.,,,
804,918,2957 ,"['meissonier', 'ernest']", (1815-1891). ,napoléon iii à solferino,E. F. XIXe S. 2e étage II,,,
805,919,2958 ,"['meissonier', 'ernest']", (1815-1891). ,napoléon iii entouré de son état major,E. F. XIXe S. 2e étage II,,,
806,920,2959 ,"['meissonier', 'ernest']", (1815-1891). ,l'attente,E. F. XIXe S. 2e étage II,17 centimetre,25 centimetre,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/M5009000149/99-014517.jpg
807,921,2962 ,"['meissonier', 'ernest']", (1815 - 1891). ,blanchisseuse à antibes,E. F. XIXe S. 2e étage II,12.8 centimetre,14.7 centimetre,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/000PE001929/01-015449.jpg
808,922,2967 ,"['meissonier', 'ernest']", (1815 - 1891). ,la madonna del bacio venise,E. F. XIXe S. 2e étage II,,,
809,923,2968 ,"['meissonier', 'ernest']", (1815 - 1891). ,ruines des tuileries 1871,E. F. XIXe S. 2e étage II,,,
810,924,2969 ,"['meissonier', 'ernest']", (1815 - 1891). ,le siège de paris 1870 71 allégorie,E. F. XIXe S. 2e étage II,,,
811,925,2971 ,"['meissonier', 'ernest']", (1815 - 1891). ,jean jacques rousseau et madame de warrens,E. F. XIXe S. 2e étage II,,,
812,926,2973 ,"['meissonier', 'ernest']", (1815 - 1891). ,etudes de cuirassiers ,E. F. XIXe S. 2e étage II,13 centimetre,18 centimetre,
813,927,2976 ,"['meissonier', 'ernest']", (1815 - 1891). ,la seine à poissy,E. F. XIXe S. 2e étage II,24 centimetre,15 centimetre,https://upload.wikimedia.org/wikipedia/commons/d/d6/Bords_de_la_Seine_%C3%A0_Poissy.png
814,928,2980 ,"['meissonier', 'ernest']", (1815 - 1891). ,son portrait par lui même jeune,E. F. XIXe S. 2e étage II,,,
815,929,2981 ,"['meissonier', 'ernest']", (1815 - 1891). ,son portrait par lui même en 1880 — ii 73' — l'homme à l'épée,Coll. Chauchard IV,,,
816,934,178 ,"['meissonier', 'ernest', '']", 1815-181)1— ,ie fumeur,Coll. Chauchard II,,,
817,935,179 ,"['meissonier', 'ernest', '']", 1815-181)1— ,la confidence   ii r 80 — les amateurs de peinture  — iv 81 — au tourne bride,Coll. Chauchard II,,,
818,936,182 ,"['meissonier', 'ernest', '']", 1815-181)1— ,le rieur   ii 83 — antibes la promenade à cheval — iii 84 1 — gentilhomme louis xiii   ii  851 — gentilhomme frisant sa moustache,Coll. Chauchard II,,,
819,937,186 ,"['meissonier', 'ernest', '']", 1815-181)1— ,l'auberge du pont de poissy,Coll. Chauchard 1,45.5 centimetre,56.5 centimetre,https://upload.wikimedia.org/wikipedia/commons/5/5c/L%27auberge_du_Pont_de_Poissy.jpg
820,938,1871 ,"['meissonier', 'ernest', '']", 1815-181)1— ,1814 campagne de france,Coll. Chauchard II,76.5 centimetre,51.5 centimetre,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Jean-Louis-Ernest_Meissonier-Campagne_de_France.jpg/1200px-Jean-Louis-Ernest_Meissonier-Campagne_de_France.jpg
821,939,188 ,"['meissonier', 'ernest', '']", 1815-181)1— ,le maréchal lannes à cheval ,Coll. Chauchard II,,,
822,940,189 ,"['meissonier', 'ernest', '']", 1815-181)1— ,le maréchal bessières à cheval,Coll. Chauchard II,17±1 centimetre,34±1 centimetre,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/000PE001916/06-512594.jpg
823,941,(92 ,"['meissonier', 'ernest']", (1815-1X91). ,le grenadier en faction,Coll. Chauchard,11.5±0.1 centimetre,23.5±0.1 centimetre,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/000PE001943/16-515947.jpg
824,942,(93 ,"['meissonier', 'ernest']", (1815-1X91). ,dragon à cheval tenant un pistolet — iv 94i — lieutenant de cuirassiers caressant son cheval — ii 95i   dragon en vedette dans la campagne grande étude   1 96' — dragon à cheval le manteau en bandoulière,Coll. II,,,
825,943,(97) ,"['meissonier', 'ernest']", (1815-1X91). ,dragon en vedette regardant à droite,Coll. II,,,
826,944,(98) ,"['meissonier', 'ernest']", (1815-1X91). ,dragon en vedette regardant à gauche,Coll. IV,,,
827,945,"S. N"" ","['ménageot', 'françois', 'guillaume']", (1744-1810). ,allégorie à la naissance du dauphin fils de louis xvi 1778 xvi e ménil de la tour georges du ,- 1 b;2) Voir La Tour,,,
828,946,622 a ,"['mercier', 'philippe']", 11080-1700^. ,l'escamoteur,I-E,35±1 centimetre,27±1 centimetre,https://upload.wikimedia.org/wikipedia/commons/0/01/L%27Escamoteur_-_Philipper_Mercier.jpg
